Bed,Date_Time,,SoilTemp
I,5/16/23 0:03,C,0
I,5/16/23 3:03,C,0
I,5/16/23 6:03,C,0
I,5/16/23 9:03,C,0
I,5/16/23 12:03,C,0
I,5/16/23 15:03,C,0
I,5/16/23 18:03,C,0
I,5/16/23 21:03,C,0
I,5/17/23 0:03,C,0
I,5/17/23 3:03,C,0
I,5/17/23 6:03,C,0
I,5/17/23 9:03,C,0
I,5/17/23 12:03,C,0
I,5/17/23 15:03,C,0
I,5/17/23 18:03,C,0
I,5/17/23 21:03,C,0
I,5/18/23 0:03,C,0
I,5/18/23 3:03,C,0
I,5/18/23 6:03,C,0
I,5/18/23 9:03,C,0
I,5/18/23 12:03,C,0
I,5/18/23 15:03,C,0
I,5/18/23 18:03,C,0
I,5/18/23 21:03,C,0
I,5/19/23 0:03,C,0
I,5/19/23 3:03,C,0
I,5/19/23 6:03,C,0
I,5/19/23 9:03,C,0
I,5/19/23 12:03,C,0
I,5/19/23 15:03,C,0
I,5/19/23 18:03,C,0
I,5/19/23 21:03,C,0
I,5/20/23 0:03,C,0
I,5/20/23 3:03,C,0
I,5/20/23 6:03,C,0
I,5/20/23 9:03,C,0
I,5/20/23 12:03,C,0
I,5/20/23 15:03,C,0
I,5/20/23 18:03,C,0
I,5/20/23 21:03,C,0
I,5/21/23 0:03,C,0
I,5/21/23 3:03,C,0
I,5/21/23 6:03,C,0
I,5/21/23 9:03,C,0
I,5/21/23 12:03,C,0
I,5/21/23 15:03,C,0
I,5/21/23 18:03,C,0
I,5/21/23 21:03,C,0
I,5/22/23 0:03,C,0
I,5/22/23 3:03,C,0
I,5/22/23 6:03,C,0
I,5/22/23 9:03,C,0
I,5/22/23 12:03,C,0
I,5/22/23 15:03,C,0
I,5/22/23 18:03,C,0
I,5/22/23 21:03,C,0
I,5/23/23 0:03,C,0
I,5/23/23 3:03,C,0
I,5/23/23 6:03,C,0
I,5/23/23 9:03,C,0
I,5/23/23 12:03,C,0
I,5/23/23 15:03,C,0
I,5/23/23 18:03,C,0
I,5/23/23 21:03,C,0
I,5/24/23 0:03,C,0
I,5/24/23 3:03,C,0
I,5/24/23 6:03,C,0
I,5/24/23 9:03,C,0
I,5/24/23 12:03,C,0
I,5/24/23 15:03,C,0
I,5/24/23 18:03,C,0
I,5/24/23 21:03,C,0
I,5/25/23 0:03,C,0
I,5/25/23 3:03,C,0
I,5/25/23 6:03,C,0
I,5/25/23 9:03,C,0
I,5/25/23 12:03,C,0
I,5/25/23 15:03,C,0
I,5/25/23 18:03,C,0
I,5/25/23 21:03,C,0
I,5/26/23 0:03,C,0
I,5/26/23 3:03,C,0
I,5/26/23 6:03,C,0
I,5/26/23 9:03,C,0
I,5/26/23 12:03,C,0
I,5/26/23 15:03,C,0
I,5/26/23 18:03,C,0
I,5/26/23 21:03,C,0
I,5/27/23 0:03,C,0
I,5/27/23 3:03,C,0
I,5/27/23 6:03,C,0
I,5/27/23 9:03,C,0
I,5/27/23 12:03,C,0
I,5/27/23 15:03,C,0
I,5/27/23 18:03,C,0
I,5/27/23 21:03,C,0
I,5/28/23 0:03,C,0
I,5/28/23 3:03,C,0
I,5/28/23 6:03,C,0
I,5/28/23 9:03,C,0
I,5/28/23 12:03,C,0
I,5/28/23 15:03,C,0
I,5/28/23 18:03,C,0
I,5/28/23 21:03,C,0
I,5/29/23 0:03,C,0
I,5/29/23 3:03,C,0
I,5/29/23 6:03,C,0
I,5/29/23 9:03,C,0
I,5/29/23 12:03,C,0
I,5/29/23 15:03,C,0
I,5/29/23 18:03,C,0
I,5/29/23 21:03,C,0
I,5/30/23 0:03,C,0
I,5/30/23 3:03,C,0
I,5/30/23 6:03,C,0
I,5/30/23 9:03,C,0
I,5/30/23 12:03,C,0
I,5/30/23 15:03,C,0
I,5/30/23 18:03,C,0
I,5/30/23 21:03,C,0
I,5/31/23 0:03,C,0
I,5/31/23 3:03,C,0
I,5/31/23 6:03,C,0
I,5/31/23 9:03,C,0
I,5/31/23 12:03,C,0
I,5/31/23 15:03,C,0
I,5/31/23 18:03,C,0
I,5/31/23 21:03,C,0
I,6/1/23 0:03,C,0
I,6/1/23 3:03,C,0
I,6/1/23 6:03,C,0
I,6/1/23 9:03,C,0
I,6/1/23 12:03,C,0
I,6/1/23 15:03,C,0
I,6/1/23 18:03,C,0
I,6/1/23 21:03,C,0
I,6/2/23 0:03,C,0
I,6/2/23 3:03,C,0
I,6/2/23 6:03,C,0
I,6/2/23 9:03,C,0
I,6/2/23 12:03,C,0
I,6/2/23 15:03,C,0
I,6/2/23 18:03,C,0
I,6/2/23 21:03,C,0
I,6/3/23 0:03,C,0
I,6/3/23 3:03,C,0
I,6/3/23 6:03,C,0
I,6/3/23 9:03,C,0
I,6/3/23 12:03,C,0
I,6/3/23 15:03,C,0
I,6/3/23 18:03,C,0
I,6/3/23 21:03,C,0
I,6/4/23 0:03,C,0
I,6/4/23 3:03,C,0
I,6/4/23 6:03,C,0
I,6/4/23 9:03,C,0
I,6/4/23 12:03,C,0
I,6/4/23 15:03,C,0
I,6/4/23 18:03,C,0
I,6/4/23 21:03,C,0
I,6/5/23 0:03,C,0
I,6/5/23 3:03,C,0
I,6/5/23 6:03,C,0
I,6/5/23 9:03,C,0
I,6/5/23 12:03,C,0
I,6/5/23 15:03,C,0
I,6/5/23 18:03,C,0
I,6/5/23 21:03,C,0
I,6/6/23 0:03,C,0
I,6/6/23 3:03,C,0
I,6/6/23 6:03,C,0
I,6/6/23 9:03,C,0
I,6/6/23 12:03,C,0
I,6/6/23 15:03,C,0
I,6/6/23 18:03,C,-0.5
I,6/6/23 21:03,C,0
I,6/7/23 0:03,C,0
I,6/7/23 3:03,C,0
I,6/7/23 6:03,C,0
I,6/7/23 9:03,C,0
I,6/7/23 12:03,C,0
I,6/7/23 15:03,C,0
I,6/7/23 18:03,C,0
I,6/7/23 21:03,C,0
I,6/8/23 0:03,C,0
I,6/8/23 3:03,C,0
I,6/8/23 6:03,C,0
I,6/8/23 9:03,C,0
I,6/8/23 12:03,C,0
I,6/8/23 15:03,C,0
I,6/8/23 18:03,C,0
I,6/8/23 21:03,C,0
I,6/9/23 0:03,C,0
I,6/9/23 3:03,C,0
I,6/9/23 6:03,C,0
I,6/9/23 9:03,C,0
I,6/9/23 12:03,C,0
I,6/9/23 15:03,C,0
I,6/9/23 18:03,C,5
I,6/9/23 21:03,C,4
I,6/10/23 0:03,C,2.5
I,6/10/23 3:03,C,1.5
I,6/10/23 6:03,C,1.5
I,6/10/23 9:03,C,7
I,6/10/23 12:03,C,10
I,6/10/23 15:03,C,8.5
I,6/10/23 18:03,C,8.5
I,6/10/23 21:03,C,6
I,6/11/23 0:03,C,3
I,6/11/23 3:03,C,1.5
I,6/11/23 6:03,C,1
I,6/11/23 9:03,C,4.5
I,6/11/23 12:03,C,14.5
I,6/11/23 15:03,C,11.5
I,6/11/23 18:03,C,11.5
I,6/11/23 21:03,C,8
I,6/12/23 0:03,C,6
I,6/12/23 3:03,C,4.5
I,6/12/23 6:03,C,4.5
I,6/12/23 9:03,C,8
I,6/12/23 12:03,C,14
I,6/12/23 15:03,C,14.5
I,6/12/23 18:03,C,11.5
I,6/12/23 21:03,C,9.5
I,6/13/23 0:03,C,7.5
I,6/13/23 3:03,C,5
I,6/13/23 6:03,C,4
I,6/13/23 9:03,C,7
I,6/13/23 12:03,C,18
I,6/13/23 15:03,C,13
I,6/13/23 18:03,C,13
I,6/13/23 21:03,C,10
I,6/14/23 0:03,C,8.5
I,6/14/23 3:03,C,6.5
I,6/14/23 6:03,C,5
I,6/14/23 9:03,C,7.5
I,6/14/23 12:03,C,17.5
I,6/14/23 15:03,C,21
I,6/14/23 18:03,C,16.5
I,6/14/23 21:03,C,12
I,6/15/23 0:03,C,7.5
I,6/15/23 3:03,C,5
I,6/15/23 6:03,C,4
I,6/15/23 9:03,C,7
I,6/15/23 12:03,C,15
I,6/15/23 15:03,C,23
I,6/15/23 18:03,C,16
I,6/15/23 21:03,C,12
I,6/16/23 0:03,C,8
I,6/16/23 3:03,C,5.5
I,6/16/23 6:03,C,4
I,6/16/23 9:03,C,6.5
I,6/16/23 12:03,C,14.5
I,6/16/23 15:03,C,27.5
I,6/16/23 18:03,C,17
I,6/16/23 21:03,C,12.5
I,6/17/23 0:03,C,9
I,6/17/23 3:03,C,6.5
I,6/17/23 6:03,C,5
I,6/17/23 9:03,C,8
I,6/17/23 12:03,C,17
I,6/17/23 15:03,C,25
I,6/17/23 18:03,C,16.5
I,6/17/23 21:03,C,12
I,6/18/23 0:03,C,9
I,6/18/23 3:03,C,7.5
I,6/18/23 6:03,C,7
I,6/18/23 9:03,C,9
I,6/18/23 12:03,C,16.5
I,6/18/23 15:03,C,24
I,6/18/23 18:03,C,16.5
I,6/18/23 21:03,C,10.5
I,6/19/23 0:03,C,8
I,6/19/23 3:03,C,6
I,6/19/23 6:03,C,3
I,6/19/23 9:03,C,4
I,6/19/23 12:03,C,11
I,6/19/23 15:03,C,22
I,6/19/23 18:03,C,11.5
I,6/19/23 21:03,C,6.5
I,6/20/23 0:03,C,3.5
I,6/20/23 3:03,C,1.5
I,6/20/23 6:03,C,0.5
I,6/20/23 9:03,C,2
I,6/20/23 12:03,C,10.5
I,6/20/23 15:03,C,23.5
I,6/20/23 18:03,C,12.5
I,6/20/23 21:03,C,8
I,6/21/23 0:03,C,4.5
I,6/21/23 3:03,C,2.5
I,6/21/23 6:03,C,1
I,6/21/23 9:03,C,4
I,6/21/23 12:03,C,13
I,6/21/23 15:03,C,25
I,6/21/23 18:03,C,15
I,6/21/23 21:03,C,10
I,6/22/23 0:03,C,6.5
I,6/22/23 3:03,C,4.5
I,6/22/23 6:03,C,3
I,6/22/23 9:03,C,8
I,6/22/23 12:03,C,15
I,6/22/23 15:03,C,21.5
I,6/22/23 18:03,C,16
I,6/22/23 21:03,C,11.5
I,6/23/23 0:03,C,9
I,6/23/23 3:03,C,7
I,6/23/23 6:03,C,6.5
I,6/23/23 9:03,C,7.5
I,6/23/23 12:03,C,15
I,6/23/23 15:03,C,25
I,6/23/23 18:03,C,16
I,6/23/23 21:03,C,11
I,6/24/23 0:03,C,8.5
I,6/24/23 3:03,C,6.5
I,6/24/23 6:03,C,5
I,6/24/23 9:03,C,8.5
I,6/24/23 12:03,C,16.5
I,6/24/23 15:03,C,26
I,6/24/23 18:03,C,17
I,6/24/23 21:03,C,12
I,6/25/23 0:03,C,8.5
I,6/25/23 3:03,C,7
I,6/25/23 6:03,C,6
I,6/25/23 9:03,C,8
I,6/25/23 12:03,C,15
I,6/25/23 15:03,C,19.5
I,6/25/23 18:03,C,15.5
I,6/25/23 21:03,C,11
I,6/26/23 0:03,C,7.5
I,6/26/23 3:03,C,6
I,6/26/23 6:03,C,5
I,6/26/23 9:03,C,8.5
I,6/26/23 12:03,C,16.5
I,6/26/23 15:03,C,23
I,6/26/23 18:03,C,17
I,6/26/23 21:03,C,11.5
I,6/27/23 0:03,C,8
I,6/27/23 3:03,C,6
I,6/27/23 6:03,C,5
I,6/27/23 9:03,C,7.5
I,6/27/23 12:03,C,17.5
I,6/27/23 15:03,C,25.5
I,6/27/23 18:03,C,18
I,6/27/23 21:03,C,12.5
I,6/28/23 0:03,C,9.5
I,6/28/23 3:03,C,7.5
I,6/28/23 6:03,C,6.5
I,6/28/23 9:03,C,9
I,6/28/23 12:03,C,18.5
I,6/28/23 15:03,C,10.5
I,6/28/23 18:03,C,14.5
I,6/28/23 21:03,C,10.5
I,6/29/23 0:03,C,7.5
I,6/29/23 3:03,C,6
I,6/29/23 6:03,C,5
I,6/29/23 9:03,C,8
I,6/29/23 12:03,C,16.5
I,6/29/23 15:03,C,28
I,6/29/23 18:03,C,18.5
I,6/29/23 21:03,C,14
I,6/30/23 0:03,C,11
I,6/30/23 3:03,C,8.5
I,6/30/23 6:03,C,7.5
I,6/30/23 9:03,C,10
I,6/30/23 12:03,C,18.5
I,6/30/23 15:03,C,30
I,6/30/23 18:03,C,20
I,6/30/23 21:03,C,15.5
I,7/1/23 0:03,C,12
I,7/1/23 3:03,C,10
I,7/1/23 6:03,C,8.5
I,7/1/23 9:03,C,11.5
I,7/1/23 12:03,C,20.5
I,7/1/23 15:03,C,31
I,7/1/23 18:03,C,21
I,7/1/23 21:03,C,16.5
I,7/2/23 0:03,C,13
I,7/2/23 3:03,C,10.5
I,7/2/23 6:03,C,9.5
I,7/2/23 9:03,C,12
I,7/2/23 12:03,C,21
I,7/2/23 15:03,C,31.5
I,7/2/23 18:03,C,21.5
I,7/2/23 21:03,C,16.5
I,7/3/23 0:03,C,13
I,7/3/23 3:03,C,10.5
I,7/3/23 6:03,C,9
I,7/3/23 9:03,C,11.5
I,7/3/23 12:03,C,20.5
I,7/3/23 15:03,C,31.5
I,7/3/23 18:03,C,21.5
I,7/3/23 21:03,C,16
I,7/4/23 0:03,C,12
I,7/4/23 3:03,C,9.5
I,7/4/23 6:03,C,8
I,7/4/23 9:03,C,11
I,7/4/23 12:03,C,20.5
I,7/4/23 15:03,C,31
I,7/4/23 18:03,C,21
I,7/4/23 21:03,C,16
I,7/5/23 0:03,C,12.5
I,7/5/23 3:03,C,10.5
I,7/5/23 6:03,C,9
I,7/5/23 9:03,C,11.5
I,7/5/23 12:03,C,20.5
D_1,7/13/23 14:40,C,25
D_1,7/13/23 15:40,C,26.5
D_1,7/13/23 16:40,C,23
D_1,7/13/23 17:40,C,22.5
D_1,7/13/23 18:40,C,20.5
D_1,7/13/23 19:40,C,19
D_1,7/13/23 20:40,C,18
D_1,7/13/23 21:40,C,16.5
D_1,7/13/23 22:40,C,15.5
D_1,7/13/23 23:40,C,14.5
D_1,7/14/23 0:40,C,13.5
D_1,7/14/23 1:40,C,12.5
D_1,7/14/23 2:40,C,11.5
D_1,7/14/23 3:40,C,11
D_1,7/14/23 4:40,C,10
D_1,7/14/23 5:40,C,9.5
D_1,7/14/23 6:40,C,9.5
D_1,7/14/23 7:40,C,9.5
D_1,7/14/23 8:40,C,11
D_1,7/14/23 9:40,C,14
D_1,7/14/23 10:40,C,17
D_1,7/14/23 11:40,C,19.5
D_1,7/14/23 12:40,C,22
D_1,7/14/23 13:40,C,24
D_1,7/14/23 14:40,C,25.5
D_1,7/14/23 15:40,C,26.5
D_1,7/14/23 16:40,C,23
D_1,7/14/23 17:40,C,22.5
D_1,7/14/23 18:40,C,21
D_1,7/14/23 19:40,C,19.5
D_1,7/14/23 20:40,C,18.5
D_1,7/14/23 21:40,C,17.5
D_1,7/14/23 22:40,C,16.5
D_1,7/14/23 23:40,C,15.5
D_1,7/15/23 0:40,C,15
D_1,7/15/23 1:40,C,14
D_1,7/15/23 2:40,C,13.5
D_1,7/15/23 3:40,C,13
D_1,7/15/23 4:40,C,12.5
D_1,7/15/23 5:40,C,12
D_1,7/15/23 6:40,C,11.5
D_1,7/15/23 7:40,C,11.5
D_1,7/15/23 8:40,C,12.5
D_1,7/15/23 9:40,C,16
D_1,7/15/23 10:40,C,18.5
D_1,7/15/23 11:40,C,20.5
D_1,7/15/23 12:40,C,23
D_1,7/15/23 13:40,C,25.5
D_1,7/15/23 14:40,C,27
D_1,7/15/23 15:40,C,28
D_1,7/15/23 16:40,C,24.5
D_1,7/15/23 17:40,C,24
D_1,7/15/23 18:40,C,22
D_1,7/15/23 19:40,C,20.5
D_1,7/15/23 20:40,C,19.5
D_1,7/15/23 21:40,C,18
D_1,7/15/23 22:40,C,17
D_1,7/15/23 23:40,C,16
D_1,7/16/23 0:40,C,15
D_1,7/16/23 1:40,C,14
D_1,7/16/23 2:40,C,13.5
D_1,7/16/23 3:40,C,13
D_1,7/16/23 4:40,C,12.5
D_1,7/16/23 5:40,C,12
D_1,7/16/23 6:40,C,11.5
D_1,7/16/23 7:40,C,11.5
D_1,7/16/23 8:40,C,13
D_1,7/16/23 9:40,C,16
D_1,7/16/23 10:40,C,19
D_1,7/16/23 11:40,C,20.5
D_1,7/16/23 12:40,C,23.5
D_1,7/16/23 13:40,C,25.5
D_1,7/16/23 14:40,C,27.5
D_1,7/16/23 15:40,C,28
D_1,7/16/23 16:40,C,25
D_1,7/16/23 17:40,C,24.5
D_1,7/16/23 18:40,C,23
D_1,7/16/23 19:40,C,22
D_1,7/16/23 20:40,C,20.5
D_1,7/16/23 21:40,C,19.5
D_1,7/16/23 22:40,C,18.5
D_1,7/16/23 23:40,C,17.5
D_1,7/17/23 0:40,C,17
D_1,7/17/23 1:40,C,16
D_1,7/17/23 2:40,C,16
D_1,7/17/23 3:40,C,15.5
D_1,7/17/23 4:40,C,15
D_1,7/17/23 5:40,C,15
D_1,7/17/23 6:40,C,15
D_1,7/17/23 7:40,C,15.5
D_1,7/17/23 8:40,C,16.5
D_1,7/17/23 9:40,C,18.5
D_1,7/17/23 10:40,C,21
D_1,7/17/23 11:40,C,22
D_1,7/17/23 12:40,C,24.5
D_1,7/17/23 13:40,C,26.5
D_1,7/17/23 14:40,C,28
D_1,7/17/23 15:40,C,28.5
D_1,7/17/23 16:40,C,25.5
D_1,7/17/23 17:40,C,25
D_1,7/17/23 18:40,C,23
D_1,7/17/23 19:40,C,21.5
D_1,7/17/23 20:40,C,20.5
D_1,7/17/23 21:40,C,19.5
D_1,7/17/23 22:40,C,18.5
D_1,7/17/23 23:40,C,17.5
D_1,7/18/23 0:40,C,17
D_1,7/18/23 1:40,C,16.5
D_1,7/18/23 2:40,C,16
D_1,7/18/23 3:40,C,15.5
D_1,7/18/23 4:40,C,15
D_1,7/18/23 5:40,C,14.5
D_1,7/18/23 6:40,C,14
D_1,7/18/23 7:40,C,14
D_1,7/18/23 8:40,C,15
D_1,7/18/23 9:40,C,17.5
D_1,7/18/23 10:40,C,19.5
D_1,7/18/23 11:40,C,21
D_1,7/18/23 12:40,C,23.5
D_1,7/18/23 13:40,C,26
D_1,7/18/23 14:40,C,27.5
D_1,7/18/23 15:40,C,28
D_1,7/18/23 16:40,C,25
D_1,7/18/23 17:40,C,24.5
D_1,7/18/23 18:40,C,22.5
D_1,7/18/23 19:40,C,21
D_1,7/18/23 20:40,C,20
D_1,7/18/23 21:40,C,19
D_1,7/18/23 22:40,C,18
D_1,7/18/23 23:40,C,17
D_1,7/19/23 0:40,C,16
D_1,7/19/23 1:40,C,15.5
D_1,7/19/23 2:40,C,15
D_1,7/19/23 3:40,C,14.5
D_1,7/19/23 4:40,C,14
D_1,7/19/23 5:40,C,13.5
D_1,7/19/23 6:40,C,13
D_1,7/19/23 7:40,C,13
D_1,7/19/23 8:40,C,14.5
D_1,7/19/23 9:40,C,16.5
D_1,7/19/23 10:40,C,19.5
D_1,7/19/23 11:40,C,20.5
D_1,7/19/23 12:40,C,23
D_1,7/19/23 13:40,C,25.5
D_1,7/19/23 14:40,C,27
D_1,7/19/23 15:40,C,27.5
D_1,7/19/23 16:40,C,24.5
D_1,7/19/23 17:40,C,24
D_1,7/19/23 18:40,C,22
D_1,7/19/23 19:40,C,20.5
D_1,7/19/23 20:40,C,19.5
D_1,7/19/23 21:40,C,18
D_1,7/19/23 22:40,C,17
D_1,7/19/23 23:40,C,16
D_1,7/20/23 0:40,C,15.5
D_1,7/20/23 1:40,C,14.5
D_1,7/20/23 2:40,C,14
D_1,7/20/23 3:40,C,13.5
D_1,7/20/23 4:40,C,13
D_1,7/20/23 5:40,C,12.5
D_1,7/20/23 6:40,C,12
D_1,7/20/23 7:40,C,12
D_1,7/20/23 8:40,C,13.5
D_1,7/20/23 9:40,C,16.5
D_1,7/20/23 10:40,C,23
D_1,7/20/23 11:40,C,25
D_1,7/20/23 12:40,C,29.5
D_1,7/20/23 13:40,C,33
D_1,7/20/23 14:40,C,35.5
D_1,7/20/23 15:40,C,36.5
D_1,7/20/23 16:40,C,30
D_1,7/20/23 17:40,C,29.5
D_1,7/20/23 18:40,C,26
D_1,7/20/23 19:40,C,23.5
D_1,7/20/23 20:40,C,22
D_1,7/20/23 21:40,C,20
D_1,7/20/23 22:40,C,18.5
D_1,7/20/23 23:40,C,17
D_1,7/21/23 0:40,C,16
D_1,7/21/23 1:40,C,14.5
D_1,7/21/23 2:40,C,14
D_1,7/21/23 3:40,C,13
D_1,7/21/23 4:40,C,12.5
D_1,7/21/23 5:40,C,12
D_1,7/21/23 6:40,C,11.5
D_1,7/21/23 7:40,C,12
D_1,7/21/23 8:40,C,14
D_1,7/21/23 9:40,C,19.5
D_1,7/21/23 10:40,C,24.5
D_1,7/21/23 11:40,C,26
D_1,7/21/23 12:40,C,30.5
D_1,7/21/23 13:40,C,34.5
D_1,7/21/23 14:40,C,36.5
D_1,7/21/23 15:40,C,37.5
D_1,7/21/23 16:40,C,31
D_1,7/21/23 17:40,C,31
D_1,7/21/23 18:40,C,27
D_1,7/21/23 19:40,C,24.5
D_1,7/21/23 20:40,C,23
D_1,7/21/23 21:40,C,21
D_1,7/21/23 22:40,C,19.5
D_1,7/21/23 23:40,C,18.5
D_1,7/22/23 0:40,C,17
D_1,7/22/23 1:40,C,16
D_1,7/22/23 2:40,C,15.5
D_1,7/22/23 3:40,C,14.5
D_1,7/22/23 4:40,C,14
D_1,7/22/23 5:40,C,13.5
D_1,7/22/23 6:40,C,13
D_1,7/22/23 7:40,C,13
D_1,7/22/23 8:40,C,15
D_1,7/22/23 9:40,C,20
D_1,7/22/23 10:40,C,24.5
D_1,7/22/23 11:40,C,26
D_1,7/22/23 12:40,C,30.5
D_1,7/22/23 13:40,C,34
D_1,7/22/23 14:40,C,36.5
D_1,7/22/23 15:40,C,37.5
D_1,7/22/23 16:40,C,31.5
D_1,7/22/23 17:40,C,31
D_1,7/22/23 18:40,C,27.5
D_1,7/22/23 19:40,C,25
D_1,7/22/23 20:40,C,23.5
D_1,7/22/23 21:40,C,21.5
D_1,7/22/23 22:40,C,20
D_1,7/22/23 23:40,C,19
D_1,7/23/23 0:40,C,18
D_1,7/23/23 1:40,C,17.5
D_1,7/23/23 2:40,C,17
D_1,7/23/23 3:40,C,16.5
D_1,7/23/23 4:40,C,16
D_1,7/23/23 5:40,C,15.5
D_1,7/23/23 6:40,C,15
D_1,7/23/23 7:40,C,15.5
D_1,7/23/23 8:40,C,17
D_1,7/23/23 9:40,C,21.5
D_1,7/23/23 10:40,C,25
D_1,7/23/23 11:40,C,26
D_1,7/23/23 12:40,C,30
D_1,7/23/23 13:40,C,34
D_1,7/23/23 14:40,C,36
D_1,7/23/23 15:40,C,37
D_1,7/23/23 16:40,C,32
D_1,7/23/23 17:40,C,30.5
D_1,7/23/23 18:40,C,27.5
D_1,7/23/23 19:40,C,25.5
D_1,7/23/23 20:40,C,23.5
D_1,7/23/23 21:40,C,22
D_1,7/23/23 22:40,C,20.5
D_1,7/23/23 23:40,C,19.5
D_1,7/24/23 0:40,C,18.5
D_1,7/24/23 1:40,C,18
D_1,7/24/23 2:40,C,17
D_1,7/24/23 3:40,C,16
D_1,7/24/23 4:40,C,15.5
D_1,7/24/23 5:40,C,15
D_1,7/24/23 6:40,C,14.5
D_1,7/24/23 7:40,C,14.5
D_1,7/24/23 8:40,C,16
D_1,7/24/23 9:40,C,18
D_1,7/24/23 10:40,C,22
D_1,7/24/23 11:40,C,24
D_1,7/24/23 12:40,C,26.5
D_1,7/24/23 13:40,C,31.5
D_1,7/24/23 14:40,C,33.5
D_1,7/24/23 15:40,C,34.5
D_1,7/24/23 16:40,C,29.5
D_1,7/24/23 17:40,C,28.5
D_1,7/24/23 18:40,C,25
D_1,7/24/23 19:40,C,23
D_1,7/24/23 20:40,C,21
D_1,7/24/23 21:40,C,19.5
D_1,7/24/23 22:40,C,18
D_1,7/24/23 23:40,C,17
D_1,7/25/23 0:40,C,15.5
D_1,7/25/23 1:40,C,14.5
D_1,7/25/23 2:40,C,14
D_1,7/25/23 3:40,C,13
D_1,7/25/23 4:40,C,12.5
D_1,7/25/23 5:40,C,11.5
D_1,7/25/23 6:40,C,11
D_1,7/25/23 7:40,C,11
D_1,7/25/23 8:40,C,13
D_1,7/25/23 9:40,C,18
D_1,7/25/23 10:40,C,21.5
D_1,7/25/23 11:40,C,23
D_1,7/25/23 12:40,C,27.5
D_1,7/25/23 13:40,C,32
D_1,7/25/23 14:40,C,34.5
D_1,7/25/23 15:40,C,36
D_1,7/25/23 16:40,C,30.5
D_1,7/25/23 17:40,C,29.5
D_1,7/25/23 18:40,C,26
D_1,7/25/23 19:40,C,23.5
D_1,7/25/23 20:40,C,22
D_1,7/25/23 21:40,C,20
D_1,7/25/23 22:40,C,18.5
D_1,7/25/23 23:40,C,17.5
D_1,7/26/23 0:40,C,16.5
D_1,7/26/23 1:40,C,15.5
D_1,7/26/23 2:40,C,14.5
D_1,7/26/23 3:40,C,14
D_1,7/26/23 4:40,C,13.5
D_1,7/26/23 5:40,C,12.5
D_1,7/26/23 6:40,C,12.5
D_1,7/26/23 7:40,C,12
D_1,7/26/23 8:40,C,14
D_1,7/26/23 9:40,C,18.5
D_1,7/26/23 10:40,C,22
D_1,7/26/23 11:40,C,23
D_1,7/26/23 12:40,C,27.5
D_1,7/26/23 13:40,C,32
D_1,7/26/23 14:40,C,35
D_1,7/26/23 15:40,C,36.5
D_1,7/26/23 16:40,C,31
D_1,7/26/23 17:40,C,29.5
D_1,7/26/23 18:40,C,26
D_1,7/26/23 19:40,C,23.5
D_1,7/26/23 20:40,C,22
D_1,7/26/23 21:40,C,20
D_1,7/26/23 22:40,C,18.5
D_1,7/26/23 23:40,C,17.5
D_1,7/27/23 0:40,C,16.5
D_1,7/27/23 1:40,C,15.5
D_1,7/27/23 2:40,C,14.5
D_1,7/27/23 3:40,C,14
D_1,7/27/23 4:40,C,13.5
D_1,7/27/23 5:40,C,13
D_1,7/27/23 6:40,C,12.5
D_1,7/27/23 7:40,C,12.5
D_1,7/27/23 8:40,C,14.5
D_1,7/27/23 9:40,C,18.5
D_1,7/27/23 10:40,C,21.5
D_1,7/27/23 11:40,C,22.5
D_1,7/27/23 12:40,C,27
D_1,7/27/23 13:40,C,31.5
D_1,7/27/23 14:40,C,35
D_1,7/27/23 15:40,C,36.5
D_1,7/27/23 16:40,C,30.5
D_1,7/27/23 17:40,C,29
D_1,7/27/23 18:40,C,25.5
D_1,7/27/23 19:40,C,23
D_1,7/27/23 20:40,C,21.5
D_1,7/27/23 21:40,C,20
D_1,7/27/23 22:40,C,18.5
D_1,7/27/23 23:40,C,17
D_1,7/28/23 0:40,C,16
D_1,7/28/23 1:40,C,15
D_1,7/28/23 2:40,C,14.5
D_1,7/28/23 3:40,C,13.5
D_1,7/28/23 4:40,C,13
D_1,7/28/23 5:40,C,12.5
D_1,7/28/23 6:40,C,12
D_1,7/28/23 7:40,C,12
D_1,7/28/23 8:40,C,13.5
D_1,7/28/23 9:40,C,17.5
D_1,7/28/23 10:40,C,21.5
D_1,7/28/23 11:40,C,22
D_1,7/28/23 12:40,C,26.5
D_1,7/28/23 13:40,C,32.5
D_1,7/28/23 14:40,C,36
D_1,7/28/23 15:40,C,38
D_1,7/28/23 16:40,C,31
D_1,7/28/23 17:40,C,30
D_1,7/28/23 18:40,C,26
D_1,7/28/23 19:40,C,23.5
D_1,7/28/23 20:40,C,21.5
D_1,7/28/23 21:40,C,19.5
D_1,7/28/23 22:40,C,18.5
D_1,7/28/23 23:40,C,17
D_1,7/29/23 0:40,C,16
D_1,7/29/23 1:40,C,15
D_1,7/29/23 2:40,C,14.5
D_1,7/29/23 3:40,C,14
D_1,7/29/23 4:40,C,13.5
D_1,7/29/23 5:40,C,13
D_1,7/29/23 6:40,C,12.5
D_1,7/29/23 7:40,C,12.5
D_1,7/29/23 8:40,C,14
D_1,7/29/23 9:40,C,18
D_1,7/29/23 10:40,C,22
D_1,7/29/23 11:40,C,22
D_1,7/29/23 12:40,C,27.5
D_1,7/29/23 13:40,C,33.5
